date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2
2014-11-16,2015,0,,MIA,MIL,1566.0238,1341.3673,0.8663278253052901,0.13367217469470993,1546.3333,1361.0579,,,,,,,,,,,84,91
2014-11-16,2015,0,,LAL,GSW,1393.0582,1627.0153,0.3162370821620698,0.6837629178379302,1383.3768,1636.6967,,,,,,,,,,,115,136
2014-11-16,2015,0,,OKC,HOU,1554.3212,1642.8365,0.5165217946776455,0.4834782053223545,1547.7273,1649.4304,,,,,,,,,,,65,69
2014-11-16,2015,0,,NYK,DEN,1457.4135,1450.3273,0.6494079305601181,0.35059206943988186,1466.4933,1441.2474,,,,,,,,,,,109,93
2014-11-17,2015,0,,BOS,PHO,1391.9214,1527.1173,0.44952158156474253,0.5504784184352575,1386.3912,1532.6475,,,,,,,,,,,114,118
2014-11-17,2015,0,,BRK,MIA,1516.7461,1546.3333,0.599967251788828,0.40003274821117196,1501.95,1561.1294,,,,,,,,,,,83,95
2014-11-17,2015,0,,LAC,CHI,1614.8687,1555.4862,0.7145282421921032,0.2854717578078968,1591.8422,1578.5127,,,,,,,,,,,89,105
2014-11-17,2015,0,,DET,ORL,1387.3738,1368.4425,0.6647698536798206,0.33523014632017945,1368.4756,1387.3407,,,,,,,,,,,93,107
2014-11-17,2015,0,,CHO,DAL,1497.8505,1599.0344,0.49829623753705576,0.5017037624629442,1477.6788,1619.2061,,,,,,,,,,,80,107
2014-11-17,2015,0,,MEM,HOU,1618.2076,1649.4304,0.5977054130492716,0.4022945869507284,1633.245,1634.3931,,,,,,,,,,,119,93
2014-11-17,2015,0,,SAS,PHI,1691.3224,1278.5261,0.9503528707908673,0.04964712920913272,1692.6722,1277.1763,,,,,,,,,,,100,75
2014-11-17,2015,0,,CLE,DEN,1499.8923,1441.2474,0.7136613715978372,0.28633862840216284,1483.9794,1457.1604,,,,,,,,,,,97,106
2014-11-17,2015,0,,POR,NOP,1599.6815,1492.422,0.7672917506460842,0.23270824935391576,1603.5675,1488.536,,,,,,,,,,,102,93
2014-11-18,2015,0,,ATL,LAL,1499.0448,1383.3768,0.7758223602470428,0.22417763975295724,1485.8485,1396.5731,,,,,,,,,,,109,114
2014-11-18,2015,0,,UTA,OKC,1386.2045,1547.7273,0.41237552205768574,0.5876244779423143,1404.3101,1529.6217,,,,,,,,,,,98,81
2014-11-18,2015,0,,MIL,NYK,1361.0579,1466.4933,0.4921784686999853,0.5078215313000147,1367.5092,1460.042,,,,,,,,,,,117,113
2014-11-18,2015,0,,SAC,NOP,1478.7598,1488.536,0.6270004259477705,0.3729995740522295,1468.3086,1498.9872,,,,,,,,,,,100,106
2014-11-19,2015,0,,DEN,OKC,1457.1604,1529.6217,0.5395485872965301,0.4604514127034699,1464.7407,1522.0414,,,,,,,,,,,107,100
2014-11-19,2015,0,,DET,PHO,1368.4756,1532.6475,0.4086852492392216,0.5913147507607783,1364.719,1536.4041,,,,,,,,,,,86,88
2014-11-19,2015,0,,TOR,MEM,1577.7822,1633.245,0.5637454046099631,0.43625459539003686,1583.1105,1627.9167,,,,,,,,,,,96,92
2014-11-19,2015,0,,IND,CHO,1488.6425,1477.6788,0.6544727421665564,0.3455272578334436,1491.7094,1474.6119,,,,,,,,,,,88,86
2014-11-19,2015,0,,CLE,SAS,1483.9794,1692.6722,0.3484893546863997,0.6515106453136004,1480.8811,1695.7705,,,,,,,,,,,90,92
2014-11-19,2015,0,,HOU,LAL,1634.3931,1396.5731,0.8748619134021545,0.12513808659784553,1615.8522,1415.114,,,,,,,,,,,92,98
2014-11-19,2015,0,,WAS,DAL,1566.226,1619.2061,0.5672569647785016,0.4327430352214984,1559.6354,1625.7966,,,,,,,,,,,102,105
2014-11-19,2015,0,,PHI,BOS,1277.1763,1386.3912,0.48674180156825203,0.5132581984317479,1266.5353,1397.0322,,,,,,,,,,,90,101
2014-11-19,2015,0,,ORL,LAC,1387.3407,1591.8422,0.3539871024223747,0.6460128975776254,1375.1738,1604.009,,,,,,,,,,,90,114
2014-11-19,2015,0,,BRK,MIL,1501.95,1367.5092,0.7940560045166605,0.20594399548333953,1489.5875,1379.8716,,,,,,,,,,,118,122
2014-11-19,2015,0,,MIN,NYK,1468.2548,1460.042,0.650883035766153,0.34911696423384697,1477.2888,1451.0079,,,,,,,,,,,115,99
2014-11-20,2015,0,,SAC,CHI,1468.3086,1578.5127,0.48531934051014414,0.5146806594898559,1482.2814,1564.5399,,,,,,,,,,,103,88
2014-11-20,2015,0,,MIA,LAC,1561.1294,1604.009,0.5814701571875718,0.4185298428124282,1543.2795,1621.8589,,,,,,,,,,,93,110
